batch_id,supplier_id,temperature_log,humidity_log,shipment_duration_days,barcode_checksum_valid,packaging_seal_intact,expiry_date_format_valid,label_language_count,distributor_verified,price_deviation_pct,reorder_frequency,lot_number_format_valid,regulatory_approval_code,label
B00722,12,4.582022960209652,46.13964835004977,9,1.0,1.0,1.0,4,1.0,0.3296879671399349,29,1.0,8902,0
B00994,4,4.869522583520371,48.60764514728595,6,1.0,1.0,1.0,3,1.0,-0.071597213578865,48,1.0,7359,0
B00214,9,4.252060900972291,50.159339912674156,7,1.0,1.0,1.0,3,1.0,-8.13948923291026,46,1.0,6280,0
B00813,3,5.135710746900472,48.77950608298176,4,1.0,1.0,1.0,2,1.0,3.911863851460817,38,1.0,5835,0
B00326,5,5.562399322296596,37.711961605022466,5,1.0,1.0,1.0,4,1.0,5.5285728792164655,28,1.0,1932,0
B00560,14,4.700816094884891,38.04026879648422,6,1.0,1.0,1.0,2,1.0,5.932305186651622,31,1.0,1047,0
B01112,2,4.033279446607009,48.93302054308039,3,1.0,1.0,1.0,2,1.0,-1.723306429810092,34,1.0,2203,0
B00700,14,4.664874989136881,38.504022408438324,8,1.0,1.0,1.0,2,1.0,-0.2094002748253453,41,1.0,4624,0
B01578,12,4.897689124367566,58.881420580765294,2,1.0,1.0,1.0,3,1.0,-3.41616521388844,47,1.0,8097,0
B01189,14,4.770134634312886,49.532828803418504,9,1.0,1.0,1.0,4,1.0,4.6543725596862195,32,1.0,4480,0
B00341,5,5.717623513236268,48.72449224696847,3,1.0,1.0,1.0,3,1.0,-6.258033284861565,43,1.0,9201,0
B00629,6,4.642264151434264,44.60469008170862,9,1.0,1.0,1.0,4,1.0,-0.3816540002038442,34,1.0,2442,0
B00147,1,5.191805985393966,50.38461412646425,9,1.0,1.0,1.0,3,1.0,-10.766380360218164,31,1.0,7298,0
B01309,18,5.6733329114183935,47.056979385791806,1,1.0,1.0,1.0,4,1.0,8.272401369598219,41,1.0,8099,0
B00360,14,5.343283003075781,45.21764905379056,9,1.0,1.0,1.0,4,1.0,-0.9351681443736042,38,1.0,9306,0
B00083,3,5.132701914174269,53.51413503004639,9,1.0,1.0,1.0,2,1.0,-1.7135531073994894,14,1.0,8614,0
B00048,4,4.406651441156034,55.118002837712375,6,1.0,1.0,1.0,2,1.0,-7.868147855208987,43,1.0,4085,0
B00468,3,5.234999130381585,37.1114895418357,1,1.0,1.0,1.0,2,1.0,6.453527576560653,20,1.0,2028,0
B00155,12,4.8018030824760976,45.842009784677366,9,1.0,1.0,1.0,4,1.0,-4.116051257370445,23,1.0,6766,0
B00772,11,4.979714086627412,44.625220174953,3,1.0,1.0,1.0,2,1.0,1.0678059984462267,20,1.0,6176,0
B01239,14,4.360970760441099,39.79874866504598,7,1.0,1.0,1.0,3,1.0,2.5953476968611033,18,1.0,5326,0
B01200,15,5.39707003003809,47.287582450633735,1,1.0,1.0,1.0,3,1.0,-4.9994764612405005,45,1.0,3293,0
B01402,14,5.28630405395705,48.894553401060286,2,1.0,1.0,1.0,4,1.0,-11.692141001215488,34,1.0,9906,0
B01202,4,5.1280274321416295,40.41073784052031,8,1.0,1.0,1.0,2,1.0,-8.404475413732454,25,1.0,2037,0
B01630,1,5.1033232190491695,48.15487244915549,3,1.0,1.0,1.0,3,1.0,-8.757513519101753,20,1.0,1732,0
B00500,6,5.043036432496837,41.50340896086169,5,1.0,1.0,1.0,2,1.0,5.4827139798760705,39,1.0,1954,0
F00064,50,12.990637692620375,55.308113166934056,23,0.0,1.0,1.0,2,0.0,-12.624674408131163,12,0.0,249,1
B00179,6,6.000972983401486,45.9851341643865,9,1.0,1.0,1.0,2,1.0,-2.7390761836329744,34,1.0,9985,0
B01047,5,5.626106454879909,40.63215733054721,4,1.0,1.0,1.0,3,1.0,3.142997465151896,32,1.0,2222,0
F00055,89,20.14545568343662,68.03477881721493,25,0.0,1.0,1.0,2,0.0,-26.351788877999013,12,0.0,18,1
B00950,11,5.635349792546096,55.68260372645051,4,1.0,1.0,1.0,4,1.0,0.25789544763185096,43,1.0,9315,0
B01316,17,4.513442319889339,51.222649553383214,1,1.0,1.0,1.0,4,1.0,0.29956618545630664,48,1.0,8537,0
B01619,14,4.7684161934636045,39.09210332713537,6,1.0,1.0,1.0,2,1.0,0.12120121312738541,39,1.0,3049,0
B00528,4,5.3944496490167255,43.51613369517152,3,1.0,1.0,1.0,2,1.0,2.0549510143875023,34,1.0,2242,0
B00346,15,5.103123772868932,42.807071446576614,9,1.0,1.0,1.0,3,1.0,0.019806404622938,39,1.0,9632,0
B01387,14,4.472410763948421,34.50063383890477,3,1.0,1.0,1.0,4,1.0,-0.9846286128761745,12,1.0,1440,0
F00260,66,15.249085450887172,79.73396584049384,21,1.0,0.0,1.0,1,0.0,-25.560003164383474,2,1.0,234,1
B01050,9,5.140867531914687,50.542283282214115,8,1.0,1.0,1.0,2,1.0,-2.8641126179022036,48,1.0,4729,0
F00272,90,11.361730881084995,59.94394330534052,14,0.0,0.0,0.0,1,0.0,-52.38046652449156,4,1.0,272,1
B01441,15,5.431939910834418,51.33819688030229,1,1.0,1.0,1.0,4,1.0,2.8325596472059473,26,1.0,7710,0
B00601,1,4.651790103538699,42.458698245524346,8,1.0,1.0,1.0,4,1.0,-8.300556299568804,24,1.0,7209,0
B01281,3,6.0682795644013625,40.01022356488414,6,1.0,1.0,1.0,4,1.0,3.7122211932347815,31,1.0,1027,0
B00243,16,5.289699619587002,44.55540149740619,2,1.0,1.0,1.0,4,1.0,-6.2477795136974015,16,1.0,9291,0
B01336,11,4.789802438819186,35.977434103564796,6,1.0,1.0,1.0,2,1.0,0.917365593557836,25,1.0,8309,0
B01067,7,4.975517405488888,57.003724847296596,8,1.0,1.0,1.0,3,1.0,-1.581677723700323,33,1.0,4520,0
B01475,11,4.714312889275044,46.493272241297454,1,1.0,1.0,1.0,2,1.0,-0.2519997529951105,22,1.0,7878,0
B00312,15,4.442762086564327,42.6572125683707,3,1.0,1.0,1.0,3,1.0,-2.4813876654484956,17,1.0,7436,0
B00435,12,5.406478556182825,46.449762203749245,9,1.0,1.0,1.0,2,1.0,-1.5174181492836967,27,1.0,8796,0
F00198,74,18.10517596577328,68.84433561878846,10,0.0,0.0,1.0,1,0.0,-38.295872760887264,5,0.0,88,1
B01328,6,5.165145431566571,41.142274565242566,3,1.0,1.0,1.0,3,1.0,-2.0099324556806755,22,1.0,5601,0
B00308,16,4.585481270823396,37.99540335945436,7,1.0,1.0,1.0,2,1.0,-2.047112865154089,20,1.0,5999,0
B00430,4,4.756621495745358,40.98898857881899,3,1.0,1.0,1.0,2,1.0,-1.21539028039604,22,1.0,7301,0
B00660,15,4.718693258585672,56.53510458476806,7,1.0,1.0,1.0,2,1.0,2.4016752347673824,43,1.0,6684,0
B00370,4,5.1157563696477855,36.64997262812554,4,1.0,1.0,1.0,3,1.0,-3.5895244645460602,21,1.0,9001,0
B00566,15,5.971938446554302,51.34454821257913,1,1.0,1.0,1.0,3,1.0,-3.7924079956240497,41,1.0,8630,0
B00979,13,5.597668059001408,47.711493846528704,1,1.0,1.0,1.0,3,1.0,-6.6839260054183995,36,1.0,4873,0
B00181,16,5.2169837112325235,41.010032989092615,5,1.0,1.0,1.0,4,1.0,-8.521833541481328,23,1.0,6909,0
B01362,17,4.895535756560212,44.59024107468452,1,1.0,1.0,1.0,3,1.0,4.342221552979658,25,1.0,3668,0
B00621,15,5.057355309081984,47.62163017998952,6,1.0,1.0,1.0,2,1.0,-4.6643155589679655,16,1.0,7286,0
B00818,14,4.727277000530128,51.326830465157826,7,1.0,1.0,1.0,3,1.0,1.0056172935076297,27,1.0,7936,0
B01192,13,5.155850901065609,49.46124857876813,6,1.0,1.0,1.0,3,1.0,4.677286824243879,47,1.0,8574,0
B00952,2,5.109958575302967,40.329261434460776,7,1.0,1.0,1.0,4,1.0,1.892510744587603,26,1.0,9715,0
B01421,5,5.859923105551292,43.23777567111991,9,1.0,1.0,1.0,2,1.0,-4.4775226015430265,36,1.0,2794,0
F00140,53,14.769000846243676,81.35565986116023,6,1.0,1.0,1.0,2,0.0,-11.78824557943694,1,0.0,63,1
B00922,16,5.092450408464488,45.5779899853186,3,1.0,1.0,1.0,4,1.0,6.951665917660856,45,1.0,7647,0
B01073,2,5.658479418343352,40.390252364674694,7,1.0,1.0,1.0,2,1.0,8.263744779084396,16,1.0,4587,0
B00296,16,4.986420783297962,43.059510464502,7,1.0,1.0,1.0,4,1.0,2.9626685979362213,25,1.0,6363,0
B00966,17,6.233601855406246,45.168626958810634,8,1.0,1.0,1.0,2,1.0,3.218876904689661,27,1.0,1375,0
B00461,16,4.648364238718264,44.82510124942939,3,1.0,1.0,1.0,4,1.0,-3.941095523581586,11,1.0,5221,0
B01302,11,4.987495646845479,42.75162463426888,4,1.0,1.0,1.0,3,1.0,0.44303195362374287,40,1.0,7274,0
B01176,7,4.537751395372198,52.24175428464638,5,1.0,1.0,1.0,4,1.0,7.101899240141752,39,1.0,5315,0
B00377,10,4.821141408865378,44.82105157030852,6,1.0,1.0,1.0,3,1.0,-4.175788024312537,41,1.0,7659,0
B00798,5,4.379191890101986,59.60376282942941,2,1.0,1.0,1.0,3,1.0,-3.8539370152013825,33,1.0,7123,0
B01102,4,5.391418582368946,38.35710171138007,2,1.0,1.0,1.0,3,1.0,-7.731389594907062,31,1.0,7345,0
B00105,14,4.3239177766876375,43.91358151531588,7,1.0,1.0,1.0,4,1.0,0.974647869054891,16,1.0,4086,0
B00126,13,4.739543090331658,41.85807954502431,6,1.0,1.0,1.0,3,1.0,-2.43678682991983,36,1.0,2010,0
F00295,48,7.023245538706772,68.89869278967844,52,0.0,0.0,1.0,1,0.0,-43.986149445340395,3,1.0,451,1
B00838,13,5.26819568614223,46.57015812176835,7,1.0,1.0,1.0,4,1.0,-4.105798540976682,41,1.0,2184,0
B00355,3,5.538976947552879,42.67088960540195,1,1.0,1.0,1.0,4,1.0,0.6173615725427002,23,1.0,3951,0
B01616,11,4.910425121168286,45.12434242008148,4,1.0,1.0,1.0,4,1.0,3.5816549214414044,24,1.0,8596,0
B00682,2,4.853230578921217,38.208349578951186,9,1.0,1.0,1.0,3,1.0,-6.943110072674921,44,1.0,5145,0
B00812,6,5.26188010872284,39.52942353665996,1,1.0,1.0,1.0,4,1.0,5.810038521356052,34,1.0,9275,0
B01680,15,4.730006182137155,54.72296996798511,9,1.0,1.0,1.0,2,1.0,7.24205835061195,34,1.0,7452,0
B00209,1,3.9922002816684508,43.94362372424843,5,1.0,1.0,1.0,2,1.0,-2.1153030051288972,34,1.0,6238,0
B01492,13,5.717717892919676,42.75109198036528,3,1.0,1.0,1.0,3,1.0,-2.124678948687619,48,1.0,3794,0
B00140,9,5.6556051151962,35.97221369291492,3,1.0,1.0,1.0,4,1.0,-0.01152893685412731,15,1.0,2089,0
F00274,22,23.95231757053595,54.82244608195214,32,0.0,0.0,0.0,1,0.0,-22.832590811692054,3,0.0,55,1
B01339,4,5.447183943606188,45.77348374672662,6,1.0,1.0,1.0,2,1.0,-5.049771013380799,17,1.0,2846,0
F00097,81,10.612938223007532,64.55118393234656,50,0.0,0.0,1.0,2,0.0,-34.95758996694531,10,0.0,150,1
B01574,7,5.119794440362084,44.97689155548239,6,1.0,1.0,1.0,2,1.0,8.650859024928106,49,1.0,1553,0
B01181,18,5.269403105875977,41.05692651118685,4,1.0,1.0,1.0,3,1.0,4.8208938669171255,30,1.0,3178,0
B01393,7,4.791648699882833,48.878928283966104,7,1.0,1.0,1.0,3,1.0,-14.083054000086342,35,1.0,2586,0
F00115,35,22.263265391923465,46.72474432833883,11,0.0,0.0,1.0,2,0.0,-32.02864598020419,1,0.0,142,1
B00711,13,5.152659889773533,46.59943070137255,3,1.0,1.0,1.0,2,1.0,-4.8888910547942555,10,1.0,5691,0
F00093,20,3.3454084923700638,55.50071289156898,50,0.0,0.0,1.0,2,0.0,-24.09809860541906,14,0.0,184,1
B00892,4,5.299028848226454,49.32963309152551,5,1.0,1.0,1.0,3,1.0,-4.009310884190408,44,1.0,8749,0
B00859,7,5.070469442795718,41.80474801457485,7,1.0,1.0,1.0,3,1.0,-0.2830604363222836,22,1.0,2665,0
B00010,3,5.611595052713329,32.1305894246779,7,1.0,1.0,1.0,2,1.0,2.985362805056793,17,1.0,9420,0
B01694,8,5.102633446800542,44.424316982543516,1,1.0,1.0,1.0,4,1.0,-4.845753663696632,46,1.0,3778,0
B01427,6,5.028314225906085,45.836812267558514,1,1.0,1.0,1.0,2,1.0,0.30581283925457536,19,1.0,8973,0
B00282,10,5.117881066200702,36.25626961931806,6,1.0,1.0,1.0,4,1.0,-5.389529305757934,10,1.0,1282,0
B00810,11,5.042391432321979,40.84059378288063,7,1.0,1.0,1.0,4,1.0,-6.143726278760944,15,1.0,8775,0
B01341,7,5.636029491169942,54.8670479512423,4,1.0,1.0,1.0,4,1.0,-4.232559222218055,20,1.0,3985,0
B00291,17,5.0174264381958835,44.68722457005813,9,1.0,1.0,1.0,4,1.0,-4.899328978487162,19,1.0,7059,0
B00754,11,5.6368201660758235,50.32241376804284,7,1.0,1.0,1.0,2,1.0,2.9794872926018297,32,1.0,3551,0
B00626,11,5.93034222293527,39.218414438326775,4,1.0,1.0,1.0,3,1.0,1.4594001305815825,24,1.0,6559,0
B00943,15,4.129465344968676,43.79503403072402,9,1.0,1.0,1.0,3,1.0,-4.477729423586531,36,1.0,4809,0
B00861,6,4.280217973311908,38.01465539844769,7,1.0,1.0,1.0,2,1.0,4.467960203157306,30,1.0,2785,0
B00129,2,5.4120074152991755,42.820905114168845,8,1.0,1.0,1.0,4,1.0,-0.8758186788947843,26,1.0,4857,0
B01175,15,4.926828823172582,44.79131433811761,8,1.0,1.0,1.0,2,1.0,-6.618076992445197,21,1.0,6615,0
B00323,8,5.344339011842713,49.58041612098327,1,1.0,1.0,1.0,4,1.0,5.752435250166759,34,1.0,4787,0
B01090,2,5.030160957266486,39.96513364099042,2,1.0,1.0,1.0,3,1.0,3.766922299923462,38,1.0,9933,0
B00843,7,5.8476647664348445,42.088462152336184,7,1.0,1.0,1.0,3,1.0,-11.628158389206739,38,1.0,4379,0
B00963,17,4.783016928963595,42.23156128985168,9,1.0,1.0,1.0,4,1.0,2.529365911014587,35,1.0,5758,0
F00164,31,10.487745684531372,81.8023722158674,32,0.0,1.0,0.0,2,0.0,-51.793768137785634,8,0.0,169,1
B00865,19,5.156559414873632,40.648041831231716,2,1.0,1.0,1.0,4,1.0,1.7428537214753648,20,1.0,3630,0
B00921,4,4.785474036576074,44.402820630281404,8,1.0,1.0,1.0,4,1.0,-2.586814945711164,41,1.0,1526,0
B00695,17,5.209832761299035,36.65099923451827,7,1.0,1.0,1.0,4,1.0,-5.3673037235134755,12,1.0,9541,0
B00215,9,5.441052391120439,51.72901633681435,4,1.0,1.0,1.0,3,1.0,5.301443204436584,22,1.0,5244,0
F00080,33,20.60800527648791,69.49632601414473,38,1.0,0.0,1.0,2,0.0,-35.038991384269345,5,0.0,240,1
B01261,10,4.278055211268043,38.733044143879226,3,1.0,1.0,1.0,3,1.0,-6.317015812728032,12,1.0,7654,0
B00158,3,5.077713665371468,45.872296474183514,2,1.0,1.0,1.0,3,1.0,-1.0767434241413822,41,1.0,1938,0
B01058,17,4.580655238148053,47.28483682266735,6,1.0,1.0,1.0,3,1.0,-0.5449758035569073,14,1.0,3183,0
B00988,18,4.567066781435471,47.5678421367669,6,1.0,1.0,1.0,4,1.0,-3.2031611506798114,36,1.0,9066,0
B00841,8,4.143780271217843,38.987918990326456,9,1.0,1.0,1.0,4,1.0,-1.8989712104597791,10,1.0,9172,0
B00634,18,4.741043674973105,43.68729838358969,1,1.0,1.0,1.0,3,1.0,4.839868721371676,41,1.0,4403,0
B00516,13,5.635315530329112,44.29388732172875,7,1.0,1.0,1.0,3,1.0,-0.4195093163414845,23,1.0,3951,0
B01428,15,5.066575605712143,52.611487816722416,1,1.0,1.0,1.0,3,1.0,-3.895262021533452,32,1.0,7827,0
F00047,38,17.05816726703675,77.52139550130259,12,0.0,0.0,1.0,1,0.0,-30.402717365961966,13,0.0,266,1
B00597,17,5.7058546879657275,43.3257575819761,7,1.0,1.0,1.0,4,1.0,0.4264203436662009,43,1.0,3478,0
B00195,8,4.942188942521272,39.59431443601169,2,1.0,1.0,1.0,2,1.0,-2.020057153173989,33,1.0,4966,0
F00083,87,12.81955168438869,65.9627524639081,51,0.0,0.0,0.0,2,0.0,0.796426724390038,5,1.0,219,1
B00869,15,4.436288471926746,41.586088207894655,1,1.0,1.0,1.0,3,1.0,-7.560031560307881,39,1.0,4861,0
B00410,17,4.336142052121693,50.83443937844928,2,1.0,1.0,1.0,3,1.0,11.219606377515248,39,1.0,6849,0
B00096,5,4.959870476896227,40.932281228010396,2,1.0,1.0,1.0,2,1.0,7.061903355463506,27,1.0,8943,0
B01000,10,5.4778539780605415,44.352342961387826,2,1.0,1.0,1.0,3,1.0,5.487149157082907,12,1.0,8374,0
B01505,17,4.2668960845519175,44.64641762109959,3,1.0,1.0,1.0,2,1.0,-4.896596026422754,11,1.0,4011,0
B00156,7,5.212589421137351,43.95500019653134,2,1.0,1.0,1.0,3,1.0,3.646559082691393,48,1.0,8711,0
B00419,13,5.836969209061261,45.83569606605315,8,1.0,1.0,1.0,3,1.0,1.5903408143062374,24,1.0,3774,0
F00102,80,10.69649265444005,69.43367938474205,23,0.0,1.0,1.0,1,0.0,-39.613396107844615,13,1.0,444,1
B00477,17,5.57514526545808,44.806430883098294,8,1.0,1.0,1.0,4,1.0,-5.539264097782555,40,1.0,1605,0
F00155,66,9.073795306977084,50.31765697346141,48,0.0,0.0,1.0,1,0.0,-83.19948853563179,1,1.0,479,1
B00668,3,4.845058963178125,41.19909634385633,7,1.0,1.0,1.0,4,1.0,8.43298068011094,24,1.0,1949,0
B01417,17,5.111217068484964,43.359423334157285,5,1.0,1.0,1.0,4,1.0,3.161496048916503,40,1.0,2244,0
F00171,74,19.692571409157377,64.99488803539096,11,1.0,1.0,1.0,2,0.0,-39.84185910452103,10,0.0,237,1
B01299,15,5.7295535786509895,50.74629675015317,4,1.0,1.0,1.0,4,1.0,7.660818848042734,18,1.0,1398,0
B00447,12,5.391859390907283,35.47773879871542,9,1.0,1.0,1.0,3,1.0,5.285895648072163,29,1.0,1413,0
B00553,4,5.366070281742558,37.285934289650164,3,1.0,1.0,1.0,4,1.0,9.944100268918971,32,1.0,6546,0
B00178,2,5.186529467660319,45.14982720048626,2,1.0,1.0,1.0,2,1.0,-8.20117933331735,47,1.0,6091,0
B00390,1,5.803059745915647,44.19469248493099,2,1.0,1.0,1.0,4,1.0,-1.4179056107076797,28,1.0,1800,0
B00578,17,4.832010245213527,44.11289780895751,1,1.0,1.0,1.0,4,1.0,10.438729929375723,24,1.0,1751,0
B01477,9,4.8583662455802665,40.38703666586236,2,1.0,1.0,1.0,2,1.0,-1.855283574001928,38,1.0,7844,0
F00006,36,23.526865090150544,56.08539643099392,23,0.0,1.0,1.0,1,0.0,-39.01866524023286,13,0.0,159,1
B01287,14,4.496510263276679,48.98491091356809,5,1.0,1.0,1.0,3,1.0,-2.5092579473314993,27,1.0,7577,0
B01644,18,4.777922321183614,50.12693282271981,8,1.0,1.0,1.0,3,1.0,0.5419912404410496,32,1.0,5858,0
B01023,16,5.674414710219575,50.34260441693472,6,1.0,1.0,1.0,4,1.0,7.7222104943713274,11,1.0,3603,0
B00820,9,5.163399454944891,37.986286383818666,7,1.0,1.0,1.0,3,1.0,4.036305281678211,32,1.0,8398,0
F00124,82,12.726957291825343,94.32365490304093,12,0.0,1.0,1.0,1,0.0,-16.914025059134914,8,0.0,134,1
B00984,1,4.945445741173716,47.69736686846686,9,1.0,1.0,1.0,3,1.0,4.757786888652499,46,1.0,9032,0
B01338,10,5.165071307894537,40.15361156333925,9,1.0,1.0,1.0,4,1.0,6.319269199550604,27,1.0,4682,0
B00664,8,5.481334459792766,41.976689662523924,9,1.0,1.0,1.0,4,1.0,-1.2914433165755916,49,1.0,9125,0
B00142,7,4.836581853468933,42.944711040664785,3,1.0,1.0,1.0,2,1.0,1.200572488609311,22,1.0,5721,0
B01516,12,5.194800197397283,45.95746425836587,7,1.0,1.0,1.0,4,1.0,-4.39982176011205,36,1.0,4025,0
B01429,2,5.150710257758384,45.38367119358256,1,1.0,1.0,1.0,3,1.0,-1.7240756533364756,24,1.0,1792,0
B00864,7,4.69038176751028,32.863983711608675,7,1.0,1.0,1.0,4,1.0,3.5243077409788075,47,1.0,9590,0
B00421,4,5.098650209996426,43.36473720622952,8,1.0,1.0,1.0,2,1.0,8.170705044427457,13,1.0,4969,0
B00636,19,4.962088189240869,40.18905410009658,9,1.0,1.0,1.0,2,1.0,2.1836627778241753,13,1.0,5760,0
B01406,3,4.513525110341667,43.037391475356,7,1.0,1.0,1.0,2,1.0,5.99138018322318,46,1.0,1381,0
B00799,10,5.0831328229503665,40.435678411181854,5,1.0,1.0,1.0,4,1.0,7.17204022517414,27,1.0,4061,0
B01403,2,5.174345225878623,44.543712238341854,3,1.0,1.0,1.0,2,1.0,-3.07676383380717,18,1.0,3162,0
B00615,12,4.557042002020361,42.85196278020938,9,1.0,1.0,1.0,4,1.0,-0.5770466909989274,49,1.0,5703,0
B00294,9,4.894331957224503,40.13384112335975,8,1.0,1.0,1.0,2,1.0,1.9611533777728303,40,1.0,3211,0
B00923,4,4.4735174607998465,39.41797610024984,9,1.0,1.0,1.0,4,1.0,6.579436335230586,11,1.0,8252,0
B01268,5,4.591299094455639,37.79240086518086,2,1.0,1.0,1.0,3,1.0,2.2300625536426883,39,1.0,7932,0
F00202,16,21.195195149443002,82.67724502136112,8,0.0,0.0,0.0,2,0.0,-40.44041016749218,11,0.0,300,1
B00088,9,5.2177779241874065,45.804894735895,9,1.0,1.0,1.0,3,1.0,-0.37754986283403713,45,1.0,9389,0
B00041,15,3.9071447587623287,52.59443290726332,3,1.0,1.0,1.0,3,1.0,6.422953593425696,45,1.0,5576,0
F00101,46,18.299651848636934,52.81912417172639,38,1.0,1.0,0.0,2,0.0,-70.18429170993349,9,1.0,395,1
F00233,15,15.52780547694955,66.1112021110256,10,0.0,0.0,1.0,2,0.0,-44.419466439451014,1,1.0,420,1
B00131,13,5.4352881079071205,48.08218211260868,9,1.0,1.0,1.0,3,1.0,1.438488035058588,16,1.0,5268,0
B01001,19,5.959500446609303,38.073714552463485,4,1.0,1.0,1.0,4,1.0,3.347190066966135,24,1.0,7707,0
B01157,8,5.118162951363888,45.71251911288083,9,1.0,1.0,1.0,4,1.0,0.2867563498984083,24,1.0,8019,0
B01094,10,4.72135984981865,44.93709308591201,8,1.0,1.0,1.0,3,1.0,2.7471475371788174,27,1.0,3624,0
F00154,72,10.937916794684142,70.80113040917664,15,0.0,0.0,1.0,1,0.0,-44.74350771178337,6,1.0,198,1
B01344,13,4.801782085284293,45.31338025080989,9,1.0,1.0,1.0,4,1.0,-2.6142629351814346,21,1.0,1558,0
B01498,7,4.599509603341145,42.48317953374746,4,1.0,1.0,1.0,3,1.0,1.3965792088625233,42,1.0,2502,0
B00164,2,4.389841311392113,49.94340280172369,7,1.0,1.0,1.0,4,1.0,-7.620734535230076,45,1.0,4408,0
B00724,13,5.399127035712723,50.09795906515397,9,1.0,1.0,1.0,4,1.0,8.916354051979186,11,1.0,2979,0
B00290,2,5.474254101858335,44.8041381469689,7,1.0,1.0,1.0,2,1.0,-1.333065066397685,20,1.0,2293,0
B01208,10,5.9411461169170945,38.820811293238876,3,1.0,1.0,1.0,2,1.0,-0.5879922632906579,24,1.0,7732,0
B01588,16,5.1168735882114555,47.301583599401695,8,1.0,1.0,1.0,3,1.0,10.836229865664972,48,1.0,8872,0
F00196,89,11.233102096163044,67.23851068414378,40,0.0,0.0,0.0,2,0.0,-49.77171976682193,6,0.0,280,1
B01641,15,5.803820460558109,49.21665054930726,6,1.0,1.0,1.0,2,1.0,-3.9771239587740306,36,1.0,1063,0
B01361,9,5.4788948675684335,44.08962764954037,4,1.0,1.0,1.0,3,1.0,-0.24048711521328997,24,1.0,1106,0
B00778,6,3.688105882225367,41.765274143751924,3,1.0,1.0,1.0,2,1.0,-3.098182119582322,18,1.0,7015,0
B00839,10,5.153468853679776,39.94288964314452,2,1.0,1.0,1.0,4,1.0,2.687585634865713,19,1.0,4934,0
B00348,16,5.298321916766856,40.22980432227821,8,1.0,1.0,1.0,2,1.0,3.850112435653539,29,1.0,1590,0
F00244,49,22.854285748785998,62.79634720226324,12,0.0,0.0,1.0,2,0.0,-68.40320870361552,1,1.0,447,1
B00571,5,5.3332251583566945,51.40696274491418,6,1.0,1.0,1.0,2,1.0,0.4942972250550991,40,1.0,3086,0
B00917,8,5.798039867766574,48.23704439287401,5,1.0,1.0,1.0,4,1.0,-6.512887394767686,10,1.0,1982,0
B00976,19,5.2516423344083245,52.76520538146325,7,1.0,1.0,1.0,2,1.0,0.5791597450478222,20,1.0,8437,0
F00213,48,7.331329491649093,76.31491927417855,58,1.0,0.0,1.0,1,0.0,-42.67318770765633,4,0.0,154,1
B01468,6,5.077304214760389,41.50257610419597,8,1.0,1.0,1.0,2,1.0,-0.18444476534452037,29,1.0,1169,0
B01591,14,5.099451331075164,48.9056873791608,3,1.0,1.0,1.0,2,1.0,-3.377780796733946,32,1.0,2705,0
B01317,18,4.061278557381946,45.05041483440605,1,1.0,1.0,1.0,3,1.0,1.6208865429849784,39,1.0,1949,0
F00144,32,13.053301461641707,88.47476108612695,37,1.0,0.0,0.0,1,0.0,-10.638857336740863,9,0.0,454,1
B00136,7,4.993860861443841,46.741446650498794,6,1.0,1.0,1.0,4,1.0,0.39821344946948384,29,1.0,6758,0
B00458,3,5.204172582197389,35.06329911569878,2,1.0,1.0,1.0,2,1.0,-7.766416262634898,41,1.0,9327,0
B00375,4,5.309518599143146,36.68686838874322,1,1.0,1.0,1.0,2,1.0,-1.1738267571940855,27,1.0,2359,0
B01342,5,4.4231880048586625,45.32310515590266,6,1.0,1.0,1.0,4,1.0,-10.064540219466782,15,1.0,3894,0
B00333,8,5.136683372985963,51.37194043665859,8,1.0,1.0,1.0,2,1.0,-9.336367758176374,23,1.0,4646,0
B01159,5,5.367109109354098,42.78070824775332,1,1.0,1.0,1.0,2,1.0,1.0930574326735278,37,1.0,5230,0
F00060,38,19.172005149889493,69.51652466857993,41,1.0,1.0,1.0,2,0.0,-49.87572919956649,12,1.0,342,1
B01457,16,5.0219366799144876,50.10550786453054,5,1.0,1.0,1.0,2,1.0,-4.454021328723123,29,1.0,8392,0
B00816,12,4.155718841605157,41.1991347244239,4,1.0,1.0,1.0,2,1.0,0.7958855796129047,21,1.0,7089,0
B01114,5,5.463122160762445,49.11597051346443,5,1.0,1.0,1.0,2,1.0,0.5156091705402804,24,1.0,7639,0
B01005,18,5.065551045342959,47.56774512509637,8,1.0,1.0,1.0,2,1.0,-4.528946893008936,23,1.0,3271,0
F00156,51,13.298320869530961,84.1056105537368,26,1.0,1.0,1.0,2,0.0,-43.92946233887789,13,0.0,337,1
F00254,26,12.767452885765579,48.72448600352732,15,0.0,0.0,1.0,2,0.0,-18.938403728157688,12,0.0,91,1
F00150,80,29.136619502940096,64.67340289727099,25,0.0,0.0,1.0,1,0.0,-23.869602825014006,4,1.0,164,1
B00910,11,4.517852680121816,48.23633743220244,7,1.0,1.0,1.0,4,1.0,-1.3525744095209815,11,1.0,5752,0
F00229,18,16.654495925275416,87.74433063633049,11,1.0,0.0,1.0,1,0.0,-51.853979819405815,13,0.0,376,1
B01125,9,5.043177657750185,39.62288611577667,7,1.0,1.0,1.0,2,1.0,4.130549183469351,13,1.0,2244,0
B00328,4,5.147262371226928,41.65497688560092,8,1.0,1.0,1.0,3,1.0,6.460268161135614,30,1.0,9748,0
